"","Wage","Education","Experience","Black","SMSA","Region"
"665",339.51,12,15,"Yes","No","NE"
"666",534.19,12,11,"No","No","NE"
"667",569.8,14,39,"No","No","NE"
"668",332.38,16,14,"No","No","NE"
"669",261.16,14,10,"No","No","NE"
"670",379.87,12,9,"No","No","NE"
"671",439.22,9,10,"No","No","NE"
"672",641.03,18,15,"No","No","NE"
"673",379.87,16,11,"No","No","NE"
"674",522.32,12,24,"No","No","NE"
"675",332.38,11,2,"No","No","NE"
"676",332.38,12,44,"No","No","NE"
"677",142.45,12,1,"No","No","NE"
"678",197.53,13,19,"No","No","NE"
"679",332.38,13,5,"No","No","NE"
"680",759.73,12,38,"No","Yes","NE"
"681",261.16,13,12,"No","Yes","NE"
"682",427.35,12,16,"No","No","NE"
"683",330.01,12,14,"No","No","NE"
"684",1115.86,16,24,"No","No","NE"
"685",925.93,17,29,"No","Yes","NE"
"686",320.51,12,2,"No","Yes","NE"
"687",1139.6,12,28,"No","Yes","NE"
"688",759.73,14,22,"No","Yes","NE"
"689",287.04,14,0,"No","No","NE"
"690",222.22,12,0,"No","No","NE"
"691",617.28,11,15,"No","No","NE"
"692",423.17,12,19,"No","No","NE"
"693",830.96,12,27,"No","No","NE"
"694",415.48,12,12,"No","No","NE"
"695",854.7,12,8,"No","No","NE"
"696",405.03,12,13,"No","No","NE"
"697",676.64,13,32,"No","No","NE"
"698",641.03,12,10,"No","No","NE"
"699",604.49,12,35,"No","No","NE"
"700",593.54,8,41,"No","No","NE"
"701",317.92,13,21,"No","Yes","NE"
"702",59.35,17,13,"No","Yes","NE"
"703",759.73,18,8,"No","Yes","NE"
"704",653.89,18,15,"No","No","NE"
"705",427.35,13,12,"No","Yes","NE"
"706",712.25,13,26,"No","Yes","NE"
"707",396.83,15,-1,"No","Yes","NE"
"708",735.99,17,19,"No","Yes","NE"
"709",366.26,13,22,"No","Yes","NE"
"710",2374.15,18,15,"No","Yes","NE"
"711",229.39,13,1,"No","No","NE"
"712",883.19,15,22,"No","No","NE"
"713",902.18,12,8,"No","No","NE"
"714",617.28,15,4,"No","No","NE"
"715",460.75,17,4,"No","No","NE"
"716",474.83,18,9,"No","No","NE"
"717",427.35,18,3,"No","No","NE"
"718",1022.01,13,33,"No","No","NE"
"719",474.83,16,13,"No","No","NE"
"720",432.1,12,6,"No","No","NE"
"721",440.95,10,44,"No","No","NE"
"722",619.66,16,15,"No","No","NE"
"723",451.09,14,5,"No","No","NE"
"724",427.35,12,22,"No","No","NE"
"725",498.58,12,2,"No","No","NE"
"726",427.35,12,11,"No","No","NE"
"727",327.43,12,25,"No","No","NE"
"728",474.83,14,22,"No","No","NE"
"729",735.99,12,24,"No","No","NE"
"730",97.34,12,3,"No","No","NE"
"731",356.13,14,34,"No","No","NE"
"732",332.38,12,38,"No","No","NE"
"733",932.41,15,38,"No","No","NE"
"734",728.87,16,13,"No","No","NE"
"735",293.94,9,22,"No","No","NE"
"736",498.58,12,16,"No","No","NE"
"737",1646.09,13,20,"No","No","NE"
"738",189.93,14,29,"No","Yes","NE"
"739",628.32,16,19,"No","Yes","NE"
"740",866.57,12,22,"No","Yes","NE"
"741",163.58,12,0,"No","Yes","NE"
"742",189.93,12,4,"No","Yes","NE"
"743",403.61,14,10,"No","Yes","NE"
"744",433.51,12,22,"No","No","NE"
"745",532.56,12,12,"No","Yes","NE"
"746",427.35,12,21,"No","Yes","NE"
"747",700.38,12,7,"No","Yes","NE"
"748",1353.28,16,25,"No","Yes","NE"
"749",379.87,12,7,"No","Yes","NE"
"750",666.67,18,4,"No","Yes","NE"
"751",664.77,16,11,"No","Yes","NE"
"752",692.78,12,26,"No","Yes","NE"
"753",2374.15,18,24,"No","Yes","NE"
"754",949.67,16,6,"No","Yes","NE"
"755",1899.34,14,22,"No","Yes","NE"
"756",1424.5,17,29,"No","Yes","NE"
"757",1661.92,16,20,"No","Yes","NE"
"758",1756.89,17,19,"No","Yes","NE"
"759",830.96,11,47,"Yes","Yes","NE"
"760",900.21,18,6,"No","Yes","NE"
"761",949.67,18,10,"No","Yes","NE"
"762",332.38,16,1,"No","Yes","NE"
"763",344.25,7,40,"No","Yes","NE"
"764",277.78,12,36,"No","Yes","NE"
"765",1020.89,14,29,"Yes","Yes","NE"
"766",1080.25,12,35,"Yes","Yes","NE"
"767",830.96,16,11,"No","Yes","NE"
"768",474.83,16,42,"No","Yes","NE"
"769",360.08,18,25,"No","Yes","NE"
"770",1127.21,12,12,"No","Yes","NE"
"771",807.22,18,8,"No","Yes","NE"
"772",296.3,16,15,"No","Yes","NE"
"773",356.13,17,4,"No","Yes","NE"
"774",261.16,12,5,"No","Yes","NE"
"775",569.8,12,28,"No","Yes","NE"
"776",2136.75,18,17,"No","Yes","NE"
"777",1163.34,18,18,"No","Yes","NE"
"778",403.61,16,4,"No","Yes","NE"
"779",2018.04,18,9,"No","Yes","NE"
"780",902.18,16,9,"No","Yes","NE"
"781",388.62,18,6,"No","Yes","NE"
"782",1590.69,16,18,"No","Yes","NE"
"783",1946.82,16,15,"No","Yes","NE"
"784",451.09,12,5,"No","Yes","NE"
"785",949.67,18,32,"No","Yes","NE"
"786",415.48,16,14,"No","Yes","NE"
"787",712.25,8,48,"No","Yes","NE"
"788",359.26,12,11,"No","Yes","NE"
"789",546.06,11,11,"No","Yes","NE"
"790",452.67,12,2,"No","Yes","NE"
"791",168.83,18,43,"No","Yes","NE"
"792",902.18,15,15,"No","Yes","NE"
"793",830.96,18,26,"No","Yes","NE"
"794",593.54,13,13,"No","Yes","NE"
"795",462.96,12,30,"No","Yes","NE"
"796",919.36,9,33,"No","Yes","NE"
"797",522.32,14,6,"No","Yes","NE"
"798",997.15,14,23,"No","Yes","NE"
"799",451.09,12,33,"No","Yes","NE"
"800",1522.63,16,20,"No","Yes","NE"
"801",427.35,12,9,"No","Yes","NE"
"802",740.74,16,5,"No","Yes","NE"
"803",326.97,4,32,"No","Yes","NE"
"804",783.48,12,33,"No","Yes","NE"
"805",522.32,17,33,"No","Yes","NE"
"806",1543.21,18,9,"No","Yes","NE"
"807",1044.63,14,8,"No","Yes","NE"
"808",949.67,18,15,"No","Yes","NE"
"809",546.06,10,40,"No","Yes","NE"
"810",1032.76,18,10,"No","Yes","NE"
"811",997.15,18,19,"No","Yes","NE"
"812",759.73,12,28,"No","Yes","NE"
"813",712.25,12,21,"No","Yes","NE"
"814",1661.92,16,11,"No","Yes","NE"
"815",1661.92,18,16,"No","Yes","NE"
"816",830.96,13,8,"No","Yes","NE"
"817",709.07,17,7,"No","Yes","NE"
"818",939.35,10,21,"No","Yes","NE"
"819",759.73,18,26,"No","Yes","NE"
"820",332.38,9,50,"No","Yes","NE"
"821",735.99,16,7,"No","Yes","NE"
"822",474.83,17,11,"No","Yes","NE"
"823",997.15,12,12,"No","Yes","NE"
"824",456.79,12,27,"No","Yes","NE"
"825",356.13,12,12,"No","Yes","NE"
"826",1139.6,14,29,"No","Yes","NE"
"827",284.9,15,-1,"No","Yes","NE"
"828",356.13,9,41,"No","Yes","NE"
"829",446.13,12,43,"No","Yes","NE"
"830",546.06,15,2,"No","Yes","NE"
"831",379.87,12,3,"No","Yes","NE"
"832",189.93,13,-1,"No","Yes","NE"
"833",759.73,15,11,"No","Yes","NE"
"834",493.83,12,42,"No","Yes","NE"
"835",610.16,18,17,"No","Yes","NE"
"836",1187.08,12,15,"No","Yes","NE"
"837",712.25,12,38,"No","Yes","NE"
"838",1068.38,13,30,"No","Yes","NE"
"839",474.83,16,2,"No","Yes","NE"
"840",289.65,13,1,"No","Yes","NE"
"841",244.54,12,3,"Yes","Yes","NE"
"842",895.06,16,38,"No","Yes","NE"
"843",522.32,12,33,"No","Yes","NE"
"844",94.97,10,2,"No","Yes","NE"
"845",261.16,12,23,"No","Yes","NE"
"846",617.28,15,-1,"No","Yes","NE"
"847",902.18,18,23,"No","Yes","NE"
"848",830.96,5,45,"No","Yes","NE"
"849",783.48,14,17,"No","Yes","NE"
"850",740.74,16,6,"No","Yes","NE"
"851",395.06,14,1,"No","Yes","NE"
"852",664.77,16,33,"No","Yes","NE"
"853",949.67,16,18,"No","Yes","NE"
"854",1305.79,18,11,"No","Yes","NE"
"855",427.35,10,27,"Yes","Yes","NE"
"856",641.03,15,7,"No","Yes","NE"
"857",617.28,18,7,"No","Yes","NE"
"858",569.8,9,48,"No","Yes","NE"
"859",116.33,18,32,"No","Yes","NE"
"860",617.28,14,11,"No","Yes","NE"
"861",854.7,16,4,"No","Yes","NE"
"862",949.67,12,17,"No","Yes","NE"
"863",735.99,12,18,"No","Yes","NE"
"864",759.73,16,4,"No","Yes","NE"
"865",782.29,16,16,"No","Yes","NE"
"866",1080.25,13,24,"No","Yes","NE"
"867",712.25,12,23,"No","Yes","NE"
"868",432.1,13,16,"No","Yes","NE"
"869",593.54,11,13,"No","Yes","NE"
"870",925.93,12,42,"No","Yes","NE"
"871",807.22,14,40,"No","Yes","NE"
"872",641.03,12,4,"No","Yes","NE"
"873",712.25,18,29,"No","Yes","NE"
"874",877.97,18,33,"No","Yes","NE"
"875",284.9,12,4,"No","Yes","NE"
"876",664.77,12,27,"No","Yes","NE"
"877",427.35,12,12,"No","Yes","NE"
"878",474.83,16,5,"No","Yes","NE"
"879",1009.02,13,22,"No","Yes","NE"
"880",362.35,14,0,"No","Yes","NE"
"881",378.86,13,-1,"No","Yes","NE"
"882",712.25,18,16,"No","Yes","NE"
"883",593.54,15,37,"No","Yes","NE"
"884",474.83,12,11,"No","Yes","NE"
"885",641.03,18,3,"No","Yes","NE"
"886",550.81,13,5,"No","Yes","NE"
"887",403.61,12,12,"No","Yes","NE"
"888",854.7,12,33,"No","Yes","NE"
"889",1068.38,16,13,"No","Yes","NE"
"890",1305.79,16,10,"No","Yes","NE"
"891",688.51,16,19,"No","Yes","NE"
"892",411.52,14,23,"No","Yes","NE"
"893",1187.08,16,28,"No","Yes","NE"
"894",2374.15,18,16,"No","Yes","NE"
"895",2374.15,16,18,"No","Yes","NE"
"896",593.54,12,16,"No","Yes","NE"
"897",902.18,14,16,"No","Yes","NE"
"898",1020.89,14,10,"No","Yes","NE"
"899",1590.69,18,12,"No","Yes","NE"
"900",2374.15,18,25,"No","Yes","NE"
"901",293.21,14,0,"No","Yes","NE"
"902",866.57,18,14,"No","Yes","NE"
"903",1685.66,18,16,"No","Yes","NE"
"904",830.96,16,13,"No","Yes","NE"
"905",370.37,16,5,"Yes","Yes","NE"
"906",857.08,12,34,"No","Yes","NE"
"907",593.54,12,44,"No","Yes","NE"
"908",830.96,12,26,"No","Yes","NE"
"909",759.73,13,10,"No","Yes","NE"
"910",261.16,8,50,"No","Yes","NE"
"911",830.96,16,17,"No","Yes","NE"
"912",807.22,2,34,"No","Yes","NE"
"913",322.89,0,50,"No","Yes","NE"
"914",878.44,13,24,"No","Yes","NE"
"915",370.37,14,0,"No","Yes","NE"
"916",854.7,16,10,"No","Yes","NE"
"917",284.9,12,6,"No","Yes","NE"
"918",284.9,12,12,"No","Yes","NE"
"919",712.25,8,42,"No","Yes","NE"
"920",273.03,15,11,"No","Yes","NE"
"921",284.9,12,1,"No","Yes","NE"
"922",830.96,12,24,"No","Yes","NE"
"923",925.93,12,6,"No","Yes","NE"
"924",546.06,9,45,"No","Yes","NE"
"925",1780.63,18,23,"No","Yes","NE"
"926",1780.63,16,31,"No","Yes","NE"
"927",1234.57,12,13,"No","Yes","NE"
"928",246.91,12,7,"No","Yes","NE"
"929",641.03,13,12,"No","Yes","NE"
"930",274.69,17,7,"No","Yes","NE"
"931",688.51,10,16,"No","Yes","NE"
"932",356.13,13,41,"No","Yes","NE"
"933",593.54,12,15,"No","Yes","NE"
"934",688.51,18,7,"No","Yes","NE"
"935",783.48,18,29,"No","Yes","NE"
"936",902.18,18,7,"No","Yes","NE"
"937",1305.79,12,9,"No","Yes","NE"
"938",783.48,12,13,"No","Yes","NE"
"939",878.44,14,27,"No","Yes","NE"
"940",522.32,12,4,"No","Yes","NE"
"941",442.83,12,1,"No","Yes","NE"
"942",578.7,16,8,"No","Yes","NE"
"943",949.67,18,10,"No","Yes","NE"
"944",1163.34,18,6,"No","Yes","NE"
"945",830.96,14,11,"No","Yes","NE"
"946",546.06,12,9,"No","Yes","NE"
"947",1068.38,16,9,"No","Yes","NE"
"948",593.54,12,29,"No","Yes","NE"
"949",196.41,13,3,"No","Yes","NE"
"950",712.25,12,10,"No","Yes","NE"
"951",949.67,16,10,"No","Yes","NE"
"952",878.44,16,5,"No","Yes","NE"
"953",747.86,16,2,"No","Yes","NE"
"954",997.15,16,4,"No","Yes","NE"
"955",854.7,12,15,"No","Yes","NE"
"956",712.25,18,6,"No","Yes","NE"
"957",783.48,14,32,"No","Yes","NE"
"958",296.3,13,3,"No","Yes","NE"
"959",432.1,12,9,"No","Yes","NE"
"960",673.12,13,18,"No","Yes","NE"
"961",260.63,16,8,"No","Yes","NE"
"962",830.96,12,4,"No","Yes","NE"
"963",1210.83,18,14,"No","Yes","NE"
"964",878.44,18,5,"No","Yes","NE"
"965",1187.08,16,42,"No","Yes","NE"
"966",59.35,14,41,"Yes","Yes","NE"
"967",688.51,12,5,"Yes","Yes","NE"
"968",688.51,12,16,"No","Yes","NE"
"969",1020.89,16,14,"No","Yes","NE"
"970",1424.5,18,17,"No","Yes","NE"
"971",356.13,16,2,"No","Yes","NE"
"972",1163.34,18,10,"No","Yes","NE"
"973",1139.6,18,11,"No","Yes","NE"
"974",742.57,8,37,"No","Yes","NE"
"975",1020.89,16,10,"No","Yes","NE"
"976",874.49,14,14,"No","Yes","NE"
"977",864.2,12,31,"No","Yes","NE"
"978",555.56,14,2,"No","Yes","NE"
"979",617.28,13,0,"No","Yes","NE"
"980",617.28,13,0,"No","Yes","NE"
"981",902.18,15,23,"No","Yes","NE"
"982",724.12,12,16,"No","Yes","NE"
"983",617.28,15,4,"No","Yes","NE"
"984",593.54,12,6,"No","Yes","NE"
"985",878.44,18,28,"No","Yes","NE"
"986",493.83,15,35,"No","Yes","NE"
"987",1162.99,15,19,"No","Yes","NE"
"988",561.17,15,27,"No","Yes","NE"
"989",1068.38,14,24,"No","Yes","NE"
"990",949.67,18,33,"No","Yes","NE"
"991",1044.63,18,11,"No","Yes","NE"
"992",641.03,12,6,"No","Yes","NE"
"993",712.25,16,44,"No","Yes","NE"
"994",370.37,12,26,"No","Yes","NE"
"995",1424.5,16,13,"Yes","Yes","NE"
"996",617.28,18,9,"No","Yes","NE"
"997",435.51,12,51,"No","Yes","NE"
"998",522.32,12,30,"No","Yes","NE"
"999",870.44,18,21,"No","Yes","NE"
"1000",1187.08,14,27,"No","Yes","NE"
"1001",409.65,14,0,"No","Yes","NE"
"1002",1471.98,12,22,"No","Yes","NE"
"1003",878.44,18,14,"No","Yes","NE"
"1004",2374.15,18,36,"No","Yes","NE"
"1005",593.54,12,12,"Yes","Yes","NE"
"1006",759.73,12,36,"No","Yes","NE"
"1007",144.03,12,0,"No","Yes","NE"
"1008",726.22,5,47,"No","Yes","NE"
"1009",427.35,12,11,"No","Yes","NE"
"1010",593.54,14,13,"No","Yes","NE"
"1011",370.37,12,33,"No","Yes","NE"
"1012",724.12,13,11,"No","Yes","NE"
"1013",1092.12,18,37,"No","Yes","NE"
"1014",1388.89,18,21,"No","Yes","NE"
"1015",569.71,12,21,"No","Yes","NE"
"1016",522.32,12,36,"No","Yes","NE"
"1017",356.13,12,5,"No","Yes","NE"
"1018",522.32,11,14,"No","Yes","NE"
"1019",493.83,13,8,"No","Yes","NE"
"1020",854.7,13,15,"No","Yes","NE"
"1021",548.7,13,24,"No","Yes","NE"
"1022",616.1,12,37,"No","Yes","NE"
"1023",949.67,17,28,"No","Yes","NE"
"1024",1424.5,18,18,"No","Yes","NE"
"1025",949.67,12,31,"No","Yes","NE"
"1026",1068.38,17,13,"No","Yes","NE"
"1027",1139.6,18,45,"No","Yes","NE"
"1028",1661.92,18,18,"No","Yes","NE"
"1029",1187.08,18,27,"No","Yes","NE"
"1030",949.67,12,41,"No","Yes","NE"
"1031",949.67,18,15,"No","Yes","NE"
"1032",797.72,17,21,"No","Yes","NE"
"1033",890.31,12,41,"No","Yes","NE"
"1034",1092.12,16,18,"No","Yes","NE"
"1035",189.93,12,12,"No","Yes","NE"
"1036",569.8,12,43,"No","Yes","NE"
"1037",1590.69,16,15,"No","Yes","NE"
"1038",569.8,16,4,"No","Yes","NE"
"1039",712.25,16,7,"No","Yes","NE"
"1040",510.45,16,5,"No","Yes","NE"
"1041",1139.6,14,17,"No","Yes","NE"
"1042",949.67,18,9,"No","Yes","NE"
"1043",830.96,12,29,"No","Yes","NE"
"1044",593.54,12,16,"No","Yes","NE"
"1045",346.63,15,10,"No","Yes","NE"
"1046",1424.5,16,19,"No","Yes","NE"
"1047",313.39,13,14,"No","Yes","NE"
"1048",427.35,15,3,"No","Yes","NE"
"1049",370.37,12,45,"No","Yes","NE"
"1050",474.83,16,1,"No","Yes","NE"
"1051",959.16,16,10,"No","Yes","NE"
"1052",830.96,18,4,"No","Yes","NE"
"1053",168.72,16,0,"No","Yes","NE"
"1054",783.48,16,25,"No","Yes","NE"
"1055",2456.79,17,13,"No","Yes","NE"
"1056",1068.38,17,40,"No","Yes","NE"
"1057",795.61,11,19,"No","Yes","NE"
"1058",378.09,18,1,"No","Yes","NE"
"1059",735.99,16,4,"No","Yes","NE"
"1060",712.25,17,45,"No","Yes","NE"
"1061",237.42,12,12,"No","Yes","NE"
"1062",712.25,10,32,"No","Yes","NE"
"1063",593.54,12,7,"No","Yes","NE"
"1064",2057.61,16,27,"No","Yes","NE"
"1065",1305.79,16,15,"No","Yes","NE"
"1066",555.56,8,19,"No","Yes","NE"
"1067",652.9,12,10,"No","Yes","NE"
"1068",949.67,12,24,"No","Yes","NE"
"1069",712.25,15,8,"No","Yes","NE"
"1070",427.35,12,10,"No","Yes","NE"
"1071",368,11,48,"No","Yes","NE"
"1072",522.32,13,20,"Yes","Yes","NE"
"1073",807.22,18,17,"No","Yes","NE"
"1074",617.28,7,6,"No","Yes","NE"
"1075",712.25,14,18,"No","Yes","NE"
"1076",949.67,16,9,"No","Yes","NE"
"1077",617.28,14,38,"No","Yes","NE"
"1078",590.45,10,28,"No","Yes","NE"
"1079",467.51,12,37,"No","Yes","NE"
"1080",297.04,12,0,"No","Yes","NE"
"1081",474.83,12,0,"No","Yes","NE"
"1082",1590.69,18,40,"No","Yes","NE"
"1083",1020.89,16,22,"No","Yes","NE"
"1084",1543.21,18,18,"No","Yes","NE"
"1085",308.64,12,3,"No","Yes","NE"
"1086",688.51,12,22,"No","Yes","NE"
"1087",795.35,16,19,"No","Yes","NE"
"1088",1046.77,14,39,"No","Yes","NE"
"1089",712.25,15,8,"No","Yes","NE"
"1090",546.06,12,23,"No","Yes","NE"
"1091",2136.75,18,32,"No","Yes","NE"
"1092",1424.5,18,10,"No","Yes","NE"
"1093",1211.18,18,17,"No","Yes","NE"
"1094",1424.5,14,11,"No","Yes","NE"
"1095",617.28,12,13,"No","Yes","NE"
"1096",949.67,12,22,"No","Yes","NE"
"1097",484.14,12,32,"No","Yes","NE"
"1098",1377.02,17,8,"No","Yes","NE"
"1099",712.25,16,9,"No","Yes","NE"
"1100",664.77,12,5,"No","Yes","NE"
"1101",415.48,12,10,"No","Yes","NE"
"1102",739.55,16,6,"No","Yes","NE"
"1103",949.67,12,28,"No","Yes","NE"
"1104",798.84,15,8,"No","Yes","NE"
"1105",474.83,12,27,"No","Yes","NE"
"1106",902.18,14,38,"No","Yes","NE"
"1107",474.83,12,6,"No","Yes","NE"
"1108",2374.15,18,36,"No","Yes","NE"
"1109",1265.43,18,2,"No","Yes","NE"
"1110",664.77,14,8,"No","Yes","NE"
"1111",546.06,12,37,"No","Yes","NE"
"1112",1014.25,13,13,"No","Yes","NE"
"1113",939.35,16,11,"No","Yes","NE"
"1114",498.58,12,5,"No","Yes","NE"
"1115",427.35,12,1,"No","Yes","NE"
"1116",949.67,16,29,"No","Yes","NE"
"1117",1543.21,18,15,"No","Yes","NE"
"1118",246.91,14,-1,"No","Yes","NE"
"1119",370.37,12,8,"No","Yes","NE"
"1120",1661.92,18,23,"No","Yes","NE"
"1121",1780.63,18,11,"No","Yes","NE"
"1122",469.14,12,18,"No","Yes","NE"
"1123",735.99,15,5,"No","Yes","NE"
"1124",949.67,14,12,"No","Yes","NE"
"1125",679.01,16,18,"No","Yes","NE"
"1126",949.67,12,41,"No","Yes","NE"
"1127",1543.21,18,7,"No","Yes","NE"
"1128",1187.08,18,7,"No","Yes","NE"
"1129",273.03,18,5,"No","Yes","NE"
"1130",1424.5,16,36,"No","Yes","NE"
"1131",1305.79,16,31,"No","Yes","NE"
"1132",712.25,12,31,"No","Yes","NE"
"1133",308.64,12,4,"No","Yes","NE"
"1134",344.25,10,8,"No","Yes","NE"
"1135",270.66,6,25,"No","Yes","NE"
"1136",365.62,13,3,"No","Yes","NE"
"1137",237.42,12,40,"No","Yes","NE"
"1138",2374.15,18,39,"No","Yes","NE"
"1139",830.96,12,19,"No","Yes","NE"
"1140",284.9,13,11,"No","Yes","NE"
"1141",516.83,13,7,"No","Yes","NE"
"1142",2374.15,16,17,"No","Yes","NE"
"1143",1139.6,14,25,"No","Yes","NE"
"1144",1780.63,17,21,"No","Yes","NE"
"1145",1543.21,16,17,"No","Yes","NE"
"1146",377.91,16,23,"No","Yes","NE"
"1147",593.54,16,39,"No","Yes","NE"
"1148",1115.86,17,17,"No","Yes","NE"
"1149",1471.98,18,27,"No","Yes","NE"
"1150",474.83,12,17,"No","Yes","NE"
"1151",2374.15,18,25,"No","Yes","NE"
"1152",213.68,12,2,"No","Yes","NE"
"1153",308.64,12,15,"No","Yes","NE"
"1154",356.13,15,3,"No","Yes","NE"
"1155",641.03,16,5,"No","Yes","NE"
"1156",427.35,18,6,"No","Yes","NE"
"1157",235.04,18,24,"No","Yes","NE"
"1158",546.06,12,9,"No","Yes","NE"
"1159",546.06,12,12,"No","Yes","NE"
"1160",173.31,12,12,"No","Yes","NE"
"1161",415.48,9,37,"No","Yes","NE"
"1162",572.86,12,32,"No","Yes","NE"
"1163",444.44,12,39,"No","Yes","NE"
"1164",664.77,15,8,"No","Yes","NE"
"1165",639.7,14,9,"No","Yes","NE"
"1166",925.93,14,16,"No","Yes","NE"
"1167",1305.79,16,29,"No","Yes","NE"
"1168",593.54,12,40,"No","Yes","NE"
"1169",1899.34,9,40,"No","Yes","NE"
"1170",830.96,16,47,"No","Yes","NE"
"1171",254.32,12,7,"No","Yes","NE"
"1172",546.06,12,11,"No","Yes","NE"
"1173",527.07,12,9,"No","Yes","NE"
"1174",712.25,12,29,"No","Yes","NE"
"1175",759.73,18,10,"No","Yes","NE"
"1176",123.46,10,8,"No","Yes","NE"
"1177",411.52,13,4,"No","Yes","NE"
"1178",664.77,12,43,"No","Yes","NE"
"1179",783.48,14,24,"No","Yes","NE"
"1180",900.21,12,45,"No","Yes","NE"
"1181",557.6,13,4,"No","Yes","NE"
"1182",759.73,12,7,"No","Yes","NE"
"1183",346.63,8,42,"No","Yes","NE"
"1184",522.32,12,10,"No","Yes","NE"
"1185",712.25,14,20,"No","Yes","NE"
"1186",925.93,12,36,"No","Yes","NE"
"1187",522.32,18,26,"No","Yes","NE"
"1188",878.44,12,14,"No","Yes","NE"
"1189",304.57,10,19,"No","Yes","NE"
"1190",937.8,12,19,"Yes","Yes","NE"
"1191",878.44,12,11,"No","Yes","NE"
"1192",557.93,12,31,"No","Yes","NE"
"1193",878.44,16,15,"No","Yes","NE"
"1194",324.05,12,8,"No","Yes","NE"
"1195",586.42,12,18,"No","Yes","NE"
"1196",600.64,12,35,"No","Yes","NE"
"1197",356.13,12,3,"No","Yes","NE"
"1198",939.93,11,21,"No","Yes","NE"
"1199",474.83,10,19,"No","Yes","NE"
"1200",593.54,14,9,"No","Yes","NE"
"1201",701.23,14,37,"No","Yes","NE"
"1202",949.67,12,25,"No","Yes","NE"
"1203",370.37,15,0,"No","Yes","NE"
"1204",664.77,12,17,"No","Yes","NE"
"1205",534.19,11,15,"No","Yes","NE"
"1206",664.77,12,10,"No","Yes","NE"
"1207",360.08,14,16,"No","Yes","NE"
"1208",664.77,14,10,"No","Yes","NE"
"1209",1114.67,18,12,"No","Yes","NE"
"1210",671.89,16,5,"No","Yes","NE"
"1211",569.8,13,8,"No","Yes","NE"
"1212",611.11,8,48,"No","Yes","NE"
"1213",395.06,12,16,"No","Yes","NE"
"1214",358.07,12,4,"No","Yes","NE"
"1215",949.67,12,33,"No","Yes","NE"
"1216",866.57,12,8,"No","Yes","NE"
"1217",949.67,17,6,"No","Yes","NE"
"1218",474.83,12,13,"No","Yes","NE"
"1219",2374.15,10,31,"No","Yes","NE"
"1220",268.57,12,8,"No","Yes","NE"
"1221",569.8,12,44,"No","Yes","NE"
"1222",206.55,13,5,"No","Yes","NE"
"1223",830.96,12,7,"No","Yes","NE"
"1224",569.8,18,16,"No","Yes","NE"
"1225",949.67,18,33,"No","Yes","NE"
"1226",617.28,12,39,"No","Yes","NE"
"1227",382.72,12,10,"No","Yes","NE"
"1228",166.19,18,36,"No","Yes","NE"
"1229",629.15,12,44,"No","Yes","NE"
"1230",451.09,14,47,"Yes","Yes","NE"
"1231",735.99,17,17,"No","Yes","NE"
"1232",712.25,18,4,"No","Yes","NE"
"1233",679.01,12,47,"No","Yes","NE"
"1234",444.44,12,13,"No","Yes","NE"
"1235",712.25,8,25,"No","Yes","NE"
"1236",976.97,13,18,"No","Yes","NE"
"1237",1092.12,12,21,"No","Yes","NE"
"1238",949.67,9,42,"No","Yes","NE"
"1239",670.18,13,9,"No","Yes","NE"
"1240",605.32,11,21,"No","Yes","NE"
"1241",1187.08,14,36,"No","Yes","NE"
"1242",807.22,15,15,"No","Yes","NE"
"1243",1068.38,17,13,"No","Yes","NE"
"1244",1234.57,13,11,"No","Yes","NE"
"1245",830.96,17,18,"No","Yes","NE"
"1246",474.83,13,8,"No","Yes","NE"
"1247",1992.59,17,29,"No","Yes","NE"
"1248",688.51,10,25,"No","Yes","NE"
"1249",569.8,12,22,"No","Yes","NE"
"1250",902.18,16,25,"No","No","NE"
"1251",1187.08,12,25,"No","No","NE"
"1252",1353.28,11,3,"No","No","NE"
"1253",498.58,14,17,"No","No","NE"
"1254",629.15,15,15,"No","No","NE"
"1255",1083.21,14,12,"No","No","NE"
"1256",237.42,17,-4,"No","Yes","NE"
"1257",356.13,18,-2,"No","Yes","NE"
"1258",712.25,12,18,"No","No","NE"
"1259",508.35,8,36,"No","Yes","NE"
"1260",691.36,9,29,"No","Yes","NE"
"1261",353.28,12,2,"No","Yes","NE"
"1262",569.8,13,0,"No","Yes","NE"
"1263",474.83,12,8,"No","Yes","NE"
"1264",385.8,8,9,"Yes","Yes","NE"
"1265",332.38,12,2,"Yes","Yes","NE"
"1266",1187.08,16,8,"No","Yes","NE"
"1267",949.38,17,11,"No","Yes","NE"
"1268",949.67,10,26,"No","Yes","NE"
"1269",1661.92,18,14,"No","Yes","NE"
"1270",2136.75,18,13,"No","Yes","NE"
"1271",1414.61,16,6,"No","Yes","NE"
"1272",830.96,13,26,"No","Yes","NE"
"1273",712.25,16,7,"No","Yes","NE"
"1274",759.73,12,13,"No","Yes","NE"
"1275",933.71,17,8,"No","Yes","NE"
"1276",522.32,17,9,"No","Yes","NE"
"1277",308.64,12,34,"No","Yes","NE"
"1278",534.19,10,45,"No","Yes","NE"
"1279",593.54,14,5,"No","Yes","NE"
"1280",593.54,12,14,"No","Yes","NE"
"1281",854.7,15,12,"No","Yes","NE"
"1282",1214.41,18,30,"No","Yes","NE"
"1283",1153.3,18,17,"No","Yes","NE"
"1284",302.47,6,33,"No","Yes","NE"
"1285",238.68,9,8,"No","Yes","NE"
